DATE ,PRCP,TEMP
,FALSE,FALSE
2024-01-18 06:52:42,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:52:47,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:52:52,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:52:57,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:53:02,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:53:07,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:53:12,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:53:17,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:53:22,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:53:27,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:53:32,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:53:37,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:53:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:53:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:53:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:53:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:54:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:54:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:54:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:54:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:54:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:54:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:54:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:54:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:54:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:54:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:54:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:54:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:55:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:55:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:55:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:55:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:55:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:55:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:55:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:55:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:55:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:55:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:55:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:55:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:56:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:56:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:56:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:56:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:56:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:56:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:56:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:56:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:56:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:56:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:56:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:56:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:57:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:57:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:57:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:57:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:57:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:57:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:57:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:57:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:57:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:57:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:57:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:57:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:58:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:58:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:58:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:58:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:58:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:58:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:58:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:58:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:58:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:58:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:58:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:58:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:59:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:59:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:59:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:59:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:59:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:59:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:59:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:59:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:59:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:59:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:59:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 06:59:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:00:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:00:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:00:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:00:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:00:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:00:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:00:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:00:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:00:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:00:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:00:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:00:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:01:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:01:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:01:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:01:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:01:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:01:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:01:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:01:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:01:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:01:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:01:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:01:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:02:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:02:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:02:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:02:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:02:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:02:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:02:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:02:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:02:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:02:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:02:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:02:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:03:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:03:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:03:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:03:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:03:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:03:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:03:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:03:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:03:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:03:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:03:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:03:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:04:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:04:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:04:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:04:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:04:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:04:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:04:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:04:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:04:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:04:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:04:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:04:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:05:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:05:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:05:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:05:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:05:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:05:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:05:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:05:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:05:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:05:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:05:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:05:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:06:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:06:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:06:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:06:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:06:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:06:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:06:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:06:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:06:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:06:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:06:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:06:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:07:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:07:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:07:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:07:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:07:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:07:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:07:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:07:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:07:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:07:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:07:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:07:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:08:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:08:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:08:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:08:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:08:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:08:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:08:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:08:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:08:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:08:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:08:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:08:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:09:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:09:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:09:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:09:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:09:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:09:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:09:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:09:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:09:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:09:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:09:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:09:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:10:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:10:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:10:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:10:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:10:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:10:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:10:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:10:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:10:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:10:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:10:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:10:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:11:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:11:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:11:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:11:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:11:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:11:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:11:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:11:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:11:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:11:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:11:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:11:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:12:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:12:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:12:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:12:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:12:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:12:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:12:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:12:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:12:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:12:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:12:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:12:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:13:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:13:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:13:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:13:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:13:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:13:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:13:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:13:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:13:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:13:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:13:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:13:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:14:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:14:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:14:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:14:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:14:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:14:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:14:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:14:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:14:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:14:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:14:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:14:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:15:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:15:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:15:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:15:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:15:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:15:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:15:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:15:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:15:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:15:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:15:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:15:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:16:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:16:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:16:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:16:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:16:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:16:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:16:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:16:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:16:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:16:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:16:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:16:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:17:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:17:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:17:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:17:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:17:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:17:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:17:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:17:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:17:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:17:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:17:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:17:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:18:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:18:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:18:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:18:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:18:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:18:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:18:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:18:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:18:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:18:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:18:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:18:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:19:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:19:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:19:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:19:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:19:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:19:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:19:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:19:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:19:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:19:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:19:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:19:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:20:03,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:20:08,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:20:13,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:20:18,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:20:23,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:20:28,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:20:33,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:20:38,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:20:43,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:20:48,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:20:53,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:20:58,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 07:21:03,1,23.8
,FALSE,FALSE
